explanation1,explanation2,throttle,brake
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3118096116378216,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2612156653808658,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2057723208016329,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.8222049912104977,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.6083230151468615,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3289122012544115,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.8635030994781588,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2767817559368047,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3582771518787696,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.517398798732024,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2664031441058622,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.8210528367996289,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.8638523511654489,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.9048626213082412,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3437439696575332,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3105817984262544,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5948010639255732,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3117123367064024,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2791749256790364,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2713737056840108,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4249300184769499,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2531967436585128,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4892347550724548,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3568528691630137,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2930660345116887,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.8437038799600355,0.0
